TAG,CL,CD,NS,NR,SS,SR,SRT,PLT,TAG,Site_name,REGION,,,,,,,
7644,1,4,0,0,0,0,2.1,35,7644,Evans,CAKLA,,,,,,,
7674,1,4,0,0,0,0,2.4,35,7674,Evans,CAKLA,,,,,,,
7730,1,4,0,0,0,0,2.1,35,7730,Evans,CAKLA,,,,,,,
7775,1,4,0,0,0,0,3,35,7775,Evans,CAKLA,,,,,,,
7780,1,4,0,0,0,0,2.6,35,7780,Evans,CAKLA,,,,,,,
7821,1,4,0,0,0,0,2.2,35,7821,Evans,CAKLA,,,,,,,
7866,1,4,0,0,0,0,2.4,35,7866,Evans,CAKLA,,,,,,,
2650,2,3,0,0,0,0,1.6,36,2650,Evans,ORCSTS,,,,,,,
2694,2,4,0,1,0,1,2.1,36,2694,Evans,ORCSTS,,,,,,,
2748,2,4,0,0,0,0,2.9,36,2748,Evans,ORCSTS,,,,,,,
2795,1,4,0,1,0,1,2.8,36,2795,Evans,ORCSTS,,,,,,,
2806,2,4,0,0,0,0,3,36,2806,Evans,ORCSTS,,,,,,,
2811,1,4,0,0,0,1,2.7,36,2811,Evans,ORCSTS,,,,,,,
2815,2,3,0,0,0,0,2.7,36,2815,Evans,ORCSTS,,,,,,,
4462,2,4,0,0,0,0,2,36,4462,Evans,ORCSTS,,,,,,,
4788,2,3,0,0,0,1,1,36,4788,Evans,ORCSTS,,,,,,,
4831,1,4,0,0,0,0,2.8,36,4831,Evans,ORCSTS,,,,,,,
6536,2,1,0,0,0,0,2.8,36,6536,Evans,ORCSTS,,,,,,,
6546,1,4,0,0,0,0,3,36,6546,Evans,ORCSTS,,,,,,,
6576,2,4,0,0,0,0,3,36,6576,Evans,ORCSTS,,,,,,,
7348,1,4,0,0,0,0,3,36,7348,Evans,ORCSTS,,,,,,,
7404,1,4,0,0,0,0,3,36,7404,Evans,ORCSTS,,,,,,,
7448,1,4,0,0,0,0,2.8,36,7448,Evans,ORCSTS,,,,,,,
7477,2,4,0,0,0,0,2.5,36,7477,Evans,ORCSTS,,,,,,,
9059,2,4,0,0,0,0,2.8,36,9059,Evans,ORCSTS,,,,,,,
9318,1,4,0,0,0,0,3,36,9318,Evans,ORCSTS,,,,,,,
9364,1,4,0,0,0,0,2.9,36,9364,Evans,ORCSTS,,,,,,,
2853,1,4,0,0,0,1,3,37,2853,Evans,CAKLA,,,,,,,
2881,1,4,0,0,0,0,3,37,2881,Evans,CAKLA,,,,,,,
2922,1,4,0,0,0,0,2.9,37,2922,Evans,CAKLA,,,,,,,
2939,1,4,0,0,0,0,3,37,2939,Evans,CAKLA,,,,,,,
3012,1,3,0,0,0,1,2.9,37,3012,Evans,CAKLA,,,,,,,
3046,,,,,,,,37,3046,Evans,CAKLA,,,,,,,
3072,,,,,,,,37,3072,Evans,CAKLA,,,,,,,
3121,2,4,0,0,0,0,3,37,3121,Evans,CAKLA,,,,,,,
3136,1,4,0,,0,0,2.4,37,3136,Evans,CAKLA,,,,,,,
3206,1,4,0,0,0,0,2.9,37,3206,Evans,CAKLA,,,,,,,
7534,1,4,0,0,0,0,1.7,37,7534,Evans,CAKLA,,,,,,,
7550,2,3,0,0,0,0,2.9,37,7550,Evans,CAKLA,,,,,,,
7614,1,4,0,0,0,0,3,37,7614,Evans,CAKLA,,,,,,,
7647,1,4,0,0,0,0,3,37,7647,Evans,CAKLA,,,,,,,
7695,1,4,0,1,0,2,2.5,37,7695,Evans,CAKLA,,,,,,,
7700,1,4,0,0,0,0,2.2,37,7700,Evans,CAKLA,,,,,,,
7765,1,4,0,0,0,0,2.8,37,7765,Evans,CAKLA,,,,,,,
7809,1,4,0,0,0,0,2.6,37,7809,Evans,CAKLA,,,,,,,
7850,1,4,0,0,0,1,3,37,7850,Evans,CAKLA,,,,,,,
7864,1,4,0,0,0,0,2.9,37,7864,Evans,CAKLA,,,,,,,
3232,1,4,0,0,0,0,3,38,3232,Evans,CASIERRA,,,,,,,
3274,1,4,0,0,0,0,3,38,3274,Evans,CASIERRA,,,,,,,
3361,1,4,0,0,0,0,3,38,3361,Evans,CASIERRA,,,,,,,
3383,1,3,0,0,0,0,2.7,38,3383,Evans,CASIERRA,,,,,,,
3440,1,4,0,0,0,0,3,38,3440,Evans,CASIERRA,,,,,,,
3449,1,4,0,2,0,1,2.7,38,3449,Evans,CASIERRA,,,,,,,
3515,1,4,0,0,0,0,3,38,3515,Evans,CASIERRA,,,,,,,
3525,1,4,0,0,0,0,2.8,38,3525,Evans,CASIERRA,,,,,,,
3592,2,3,0,0,0,0,2.6,38,3592,Evans,CASIERRA,,,,,,,
7918,1,4,0,0,0,0,2.9,38,7918,Evans,CASIERRA,,,,,,,
7966,1,4,0,0,0,0,2.7,38,7966,Evans,CASIERRA,,,,,,,
7993,1,4,0,0,0,0,3,38,7993,Evans,CASIERRA,,,,,,,
8034,1,4,0,0,0,0,3,38,8034,Evans,CASIERRA,,,,,,,
8061,1,4,0,0,0,0,3,38,8061,Evans,CASIERRA,,,,,,,
8122,1,4,0,0,0,0,2.8,38,8122,Evans,CASIERRA,,,,,,,
8162,1,4,0,0,0,0,2.8,38,8162,Evans,CASIERRA,,,,,,,
8195,1,4,0,0,0,0,2.8,38,8195,Evans,CASIERRA,,,,,,,
8223,1,3,0,1,0,1,2.8,38,8223,Evans,CASIERRA,,,,,,,
8225,1,4,0,0,0,0,2.7,38,8225,Evans,CASIERRA,,,,,,,
11801,1,4,0,0,0,0,2.7,38,11801,Evans,CASIERRA,,,,,,,
1267,1,4,0,0,0,0,2.9,39,1267,Evans,ORSISL,,,,,,,
1312,2,3,0,1,0,1,2.6,39,1312,Evans,ORSISL,,,,,,,
1375,1,4,0,0,0,1,2,39,1375,Evans,ORSISL,,,,,,,
1412,1,4,0,0,0,0,3,39,1412,Evans,ORSISL,,,,,,,
1457,1,3,0,0,0,0,2.8,39,1457,Evans,ORSISL,,,,,,,
1496,1,4,0,0,0,0,2.8,39,1496,Evans,ORSISL,,,,,,,
1510,1,4,0,0,0,0,3,39,1510,Evans,ORSISL,,,,,,,
1536,1,4,0,0,0,0,2.9,39,1536,Evans,ORSISL,,,,,,,
1836,1,4,0,0,0,1,3,39,1836,Evans,ORSISL,,,,,,,
1871,2,3,0,0,0,0,2.9,39,1871,Evans,ORSISL,,,,,,,
6127,2,4,0,0,0,0,2.9,39,6127,Evans,ORSISL,,,,,,,
6198,2,3,0,0,0,0,2.7,39,6198,Evans,ORSISL,,,,,,,
6212,1,3,0,0,0,1,2.8,39,6212,Evans,ORSISL,,,,,,,
6243,1,4,0,0,0,0,3,39,6243,Evans,ORSISL,,,,,,,
6299,1,4,0,0,0,0,3,39,6299,Evans,ORSISL,,,,,,,
6337,2,4,0,0,0,0,3,39,6337,Evans,ORSISL,,,,,,,
6581,1,4,0,0,0,0,2.7,39,6581,Evans,ORSISL,,,,,,,
6669,1,4,0,0,0,0,2.7,39,6669,Evans,ORSISL,,,,,,,
31528,1,4,0,0,0,0,3,39,31528,Evans,ORSISL,,,,,,,
31571,1,4,0,0,0,0,3,39,31571,Evans,ORSISL,,,,,,,
3774,1,4,0,0,0,0,2.7,40,3774,Evans,CACST,,,,,,,
3809,1,3,0,1,0,2,2.5,40,3809,Evans,CACST,,,,,,,
3847,1,3,0,1,0,2,2,40,3847,Evans,CACST,,,,,,,
3879,1,3,0,1,0,1,2.3,40,3879,Evans,CACST,,,,,,,
3923,2,3,0,0,0,0,2.8,40,3923,Evans,CACST,,,,,,,
3974,2,3,0,1,0,2,2.2,40,3974,Evans,CACST,,,,,,,
4016,1,3,0,0,0,1,2.3,40,4016,Evans,CACST,,,,,,,
4053,2,4,0,2,0,2,2.7,40,4053,Evans,CACST,,,,,,,
4064,1,4,0,0,0,0,2.7,40,4064,Evans,CACST,,,,,,,
4110,1,4,0,0,0,0,3,40,4110,Evans,CACST,,,,,,,
8439,1,4,0,1,0,1,2.6,40,8439,Evans,CACST,,,,,,,
8476,1,3,0,2,0,2,2.3,40,8476,Evans,CACST,,,,,,,
8479,1,4,0,0,0,1,2.8,40,8479,Evans,CACST,,,,,,,
8526,2,3,0,0,0,1,2.1,40,8526,Evans,CACST,,,,,,,
8546,1,4,0,0,0,0,3,40,8546,Evans,CACST,,,,,,,
8630,1,4,,,0,0,2.8,40,8630,Evans,CACST,,,,,,,
8661,2,4,0,0,0,0,1.3,40,8661,Evans,CACST,,,,,,,
8690,1,4,0,0,0,0,2.8,40,8690,Evans,CACST,,,,,,,
32583,1,4,0,0,0,0,3,40,32583,Evans,CACST,,,,,,,
32978,1,3,0,1,0,1,2.6,40,32978,Evans,CACST,,,,,,,
83,1,4,0,0,0,0,2.9,41,83,Evans,ORCASH,,,,,,,
125,1,3,0,0,0,0,2.5,41,125,Evans,ORCASH,,,,,,,
848,1,4,0,0,0,0,2.8,41,848,Evans,ORCASH,,,,,,,
901,1,4,0,0,0,0,3,41,901,Evans,ORCASH,,,,,,,
929,1,4,0,0,0,0,3,41,929,Evans,ORCASH,,,,,,,
1019,1,4,0,0,0,0,3,41,1019,Evans,ORCASH,,,,,,,
1059,2,4,0,0,0,0,3,41,1059,Evans,ORCASH,,,,,,,
1902,1,4,0,0,0,0,3,41,1902,Evans,ORCASH,,,,,,,
1965,1,4,0,0,0,0,3,41,1965,Evans,ORCASH,,,,,,,
2011,1,4,0,0,0,0,3,41,2011,Evans,ORCASH,,,,,,,
4876,1,4,0,0,0,0,2.9,41,4876,Evans,ORCASH,,,,,,,
5111,1,4,0,0,0,0,2.8,41,5111,Evans,ORCASH,,,,,,,
5136,2,4,0,0,0,0,3,41,5136,Evans,ORCASH,,,,,,,
5851,,,,,,,,41,5851,Evans,ORCASH,,,,,,,
5866,2,4,0,0,0,0,2.9,41,5866,Evans,ORCASH,,,,,,,
5933,1,4,0,0,0,0,2.9,41,5933,Evans,ORCASH,,,,,,,
5965,1,4,0,0,0,0,2.7,41,5965,Evans,ORCASH,,,,,,,
6693,2,4,0,0,0,0,2.6,41,6693,Evans,ORCASH,,,,,,,
6749,1,4,0,0,0,0,3,41,6749,Evans,ORCASH,,,,,,,
6785,1,4,0,0,0,0,3,41,6785,Evans,ORCASH,,,,,,,
276,1,4,0,0,0,0,3,42,276,Evans,WACASL,,,,,,,
291,1,4,0,0,0,0,3,42,291,Evans,WACASL,,,,,,,
425,1,4,0,0,0,0,2.9,42,425,Evans,WACASL,,,,,,,
2137,2,4,0,0,0,0,3,42,2137,Evans,WACASL,,,,,,,
2143,1,3,0,0,0,0,2.1,42,2143,Evans,WACASL,,,,,,,
2183,2,4,2,0,0,0,3,42,2183,Evans,WACASL,,,,,,,
4561,1,4,0,0,0,0,2.8,42,4561,Evans,WACASL,,,,,,,
4600,2,4,0,0,0,0,3,42,4600,Evans,WACASL,,,,,,,
4694,1,4,0,0,0,0,3,42,4694,Evans,WACASL,,,,,,,
4754,1,4,0,0,0,0,3,42,4754,Evans,WACASL,,,,,,,
4863,1,4,0,0,0,0,2.8,42,4863,Evans,WACASL,,,,,,,
5252,1,4,0,0,0,0,3,42,5252,Evans,WACASL,,,,,,,
5303,2,3,0,0,0,0,3,42,5303,Evans,WACASL,,,,,,,
5410,1,4,0,0,0,0,3,42,5410,Evans,WACASL,,,,,,,
5442,2,3,0,0,0,0,3,42,5442,Evans,WACASL,,,,,,,
6894,1,4,0,0,0,0,3,42,6894,Evans,WACASL,,,,,,,
6921,1,4,0,0,0,0,2.6,42,6921,Evans,WACASL,,,,,,,
9094,2,4,0,0,0,0,3,42,9094,Evans,WACASL,,,,,,,
9259,1,4,0,0,0,0,2.9,42,9259,Evans,WACASL,,,,,,,
9296,1,4,0,0,0,0,3,42,9296,Evans,WACASL,,,,,,,
1742,2,4,0,0,0,0,2.4,43,1742,Evans,ORCSTS,,,,,,,
1774,1,4,0,0,0,0,2.6,43,1774,Evans,ORCSTS,,,,,,,
2644,1,4,0,0,0,0,3,43,2644,Evans,ORCSTS,,,,,,,
2703,1,4,0,0,0,0,2.8,43,2703,Evans,ORCSTS,,,,,,,
2751,1,4,0,0,0,0,3,43,2751,Evans,ORCSTS,,,,,,,
2789,2,4,0,1,0,1,2.8,43,2789,Evans,ORCSTS,,,,,,,
4455,1,4,0,0,0,0,2.9,43,4455,Evans,ORCSTS,,,,,,,
4514,1,4,0,0,0,0,2.5,43,4514,Evans,ORCSTS,,,,,,,
4785,1,4,0,0,0,0,2.9,43,4785,Evans,ORCSTS,,,,,,,
4838,1,4,0,0,0,0,3,43,4838,Evans,ORCSTS,,,,,,,
6515,1,4,0,0,0,0,2.8,43,6515,Evans,ORCSTS,,,,,,,
6571,1,4,0,0,0,0,2.4,43,6571,Evans,ORCSTS,,,,,,,
7347,2,4,0,0,0,0,2.8,43,7347,Evans,ORCSTS,,,,,,,
7392,1,4,0,0,0,0,2.7,43,7392,Evans,ORCSTS,,,,,,,
7443,1,4,0,0,0,0,3,43,7443,Evans,ORCSTS,,,,,,,
7465,1,4,0,0,0,0,2.9,43,7465,Evans,ORCSTS,,,,,,,
9065,1,4,0,0,0,1,3,43,9065,Evans,ORCSTS,,,,,,,
9312,1,4,0,0,0,0,2.7,43,9312,Evans,ORCSTS,,,,,,,
9370,1,4,0,0,0,0,3,43,9370,Evans,ORCSTS,,,,,,,
32268,1,4,0,0,0,0,3,43,32268,Evans,ORCSTS,,,,,,,
3639,1,4,0,0,0,0,2.8,44,3639,Evans,WACST,,,,,,,
3661,1,4,0,0,0,0,3,44,3661,Evans,WACST,,,,,,,
3714,1,4,0,0,0,0,2.8,44,3714,Evans,WACST,,,,,,,
3733,1,4,0,0,0,0,3,44,3733,Evans,WACST,,,,,,,
4137,1,4,0,0,0,0,3,44,4137,Evans,WACST,,,,,,,
4180,1,4,0,0,0,0,3,44,4180,Evans,WACST,,,,,,,
4219,1,4,0,0,0,0,2.9,44,4219,Evans,WACST,,,,,,,
4244,1,4,0,0,0,0,3,44,4244,Evans,WACST,,,,,,,
4635,1,4,0,0,0,0,2.5,44,4635,Evans,WACST,,,,,,,
4649,1,4,0,0,0,0,3,44,4649,Evans,WACST,,,,,,,
8286,2,4,0,0,0,0,3,44,8286,Evans,WACST,,,,,,,
8320,1,3,0,0,0,0,2,44,8320,Evans,WACST,,,,,,,
8344,1,4,0,0,0,0,2.9,44,8344,Evans,WACST,,,,,,,
8412,1,4,0,0,0,0,3,44,8412,Evans,WACST,,,,,,,
8760,1,4,0,0,0,0,2.3,44,8760,Evans,WACST,,,,,,,
8791,1,4,0,0,0,0,3,44,8791,Evans,WACST,,,,,,,
8837,1,3,0,0,0,0,3,44,8837,Evans,WACST,,,,,,,
8872,1,4,0,0,0,0,2.8,44,8872,Evans,WACST,,,,,,,
9162,1,4,0,0,0,0,2.8,44,9162,Evans,WACST,,,,,,,
9198,1,4,0,0,0,0,3,44,9198,Evans,WACST,,,,,,,
1,1,4,0,0,0,0,2.3,45,1,Evans,ORCASL,,,,,,,
42,1,4,0,0,0,0,3,45,42,Evans,ORCASL,,,,,,,
172,1,4,0,0,0,0,3,45,172,Evans,ORCASL,,,,,,,
230,1,4,0,0,0,0,3,45,230,Evans,ORCASL,,,,,,,
764,1,4,0,0,0,0,3,45,764,Evans,ORCASL,,,,,,,
821,2,3,0,0,0,0,2.5,45,821,Evans,ORCASL,,,,,,,
1100,2,4,0,0,0,0,2.4,45,1100,Evans,ORCASL,,,,,,,
1132,1,4,0,0,0,0,2.3,45,1132,Evans,ORCASL,,,,,,,
1160,1,4,0,0,0,0,2.5,45,1160,Evans,ORCASL,,,,,,,
1225,1,4,0,0,0,0,3,45,1225,Evans,ORCASL,,,,,,,
5004,1,4,0,0,0,0,2.8,45,5004,Evans,ORCASL,,,,,,,
5071,2,3,0,0,0,0,2.4,45,5071,Evans,ORCASL,,,,,,,
5185,1,4,0,0,0,0,3,45,5185,Evans,ORCASL,,,,,,,
5207,1,4,0,0,0,0,2.8,45,5207,Evans,ORCASL,,,,,,,
5744,1,4,0,0,0,0,3,45,5744,Evans,ORCASL,,,,,,,
6009,1,3,0,0,0,0,2.9,45,6009,Evans,ORCASL,,,,,,,
6017,1,4,0,0,0,0,3,45,6017,Evans,ORCASL,,,,,,,
6035,1,4,0,0,0,0,2.9,45,6035,Evans,ORCASL,,,,,,,
6069,2,4,0,0,0,0,3,45,6069,Evans,ORCASL,,,,,,,
6093,,,,,,,,45,6093,Evans,ORCASL,,,,,,,
332,2,3,0,0,0,0,2,46,332,Evans,WACASH,,,,,,,
379,1,4,0,0,0,0,2.7,46,379,Evans,WACASH,,,,,,,
535,1,4,0,0,0,0,3,46,535,Evans,WACASH,,,,,,,
2022,1,4,0,0,0,0,3,46,2022,Evans,WACASH,,,,,,,
2074,2,4,0,0,0,0,3,46,2074,Evans,WACASH,,,,,,,
2220,1,2,0,0,0,0,2.8,46,2220,Evans,WACASH,,,,,,,
2262,1,4,0,0,0,0,3,46,2262,Evans,WACASH,,,,,,,
2305,1,4,0,0,0,0,2.7,46,2305,Evans,WACASH,,,,,,,
2334,2,4,0,0,0,0,3,46,2334,Evans,WACASH,,,,,,,
4868,1,4,0,0,0,0,3,46,4868,Evans,WACASH,,,,,,,
5341,1,4,0,0,0,0,3,46,5341,Evans,WACASH,,,,,,,
5366,1,4,0,0,0,0,2.8,46,5366,Evans,WACASH,,,,,,,
5475,1,4,0,0,0,0,3,46,5475,Evans,WACASH,,,,,,,
5523,2,4,0,0,0,0,2.9,46,5523,Evans,WACASH,,,,,,,
6825,1,4,0,0,0,0,3,46,6825,Evans,WACASH,,,,,,,
6841,2,4,0,0,0,0,3,46,6841,Evans,WACASH,,,,,,,
6979,1,4,0,0,0,0,2.8,46,6979,Evans,WACASH,,,,,,,
6990,1,4,0,0,0,0,3,46,6990,Evans,WACASH,,,,,,,
7049,2,2,0,1,0,1,1,46,7049,Evans,WACASH,,,,,,,
7075,1,4,0,0,0,0,2.8,46,7075,Evans,WACASH,,,,,,,
609,1,4,0,0,0,0,3,47,609,Evans,ORSISH,,,,,,,
633,1,3,0,0,0,0,2.8,47,633,Evans,ORSISH,,,,,,,
697,2,4,0,0,0,0,2.9,47,697,Evans,ORSISH,,,,,,,
741,1,4,0,0,0,1,2.8,47,741,Evans,ORSISH,,,,,,,
1571,1,4,0,0,0,0,3,47,1571,Evans,ORSISH,,,,,,,
1640,1,4,0,0,0,0,2.3,47,1640,Evans,ORSISH,,,,,,,
2396,1,4,0,0,0,0,3,47,2396,Evans,ORSISH,,,,,,,
2399,2,3,0,0,0,0,2,47,2399,Evans,ORSISH,,,,,,,
2421,2,4,0,2,0,2,3,47,2421,Evans,ORSISH,,,,,,,
5585,2,4,0,0,0,0,3,47,5585,Evans,ORSISH,,,,,,,
5588,2,3,0,0,0,0,3,47,5588,Evans,ORSISH,,,,,,,
5626,1,4,0,0,0,0,2.8,47,5626,Evans,ORSISH,,,,,,,
5660,1,4,0,0,0,0,3,47,5660,Evans,ORSISH,,,,,,,
5675,1,4,0,1,0,1,2.8,47,5675,Evans,ORSISH,,,,,,,
6362,1,4,0,0,0,0,3,47,6362,Evans,ORSISH,,,,,,,
6427,1,4,0,0,0,0,3,47,6427,Evans,ORSISH,,,,,,,
7129,3,1,0,0,0,0,1,47,7129,Evans,ORSISH,,,,,,,
7170,1,4,0,0,0,0,2.5,47,7170,Evans,ORSISH,,,,,,,
12961,1,4,0,0,0,0,2,47,12961,Evans,ORSISH,,,,,,,
12963,,,,,,,,47,12963,Evans,ORSISH,,,,,,,
1671,2,2,0,0,0,0,1.8,48,1671,Evans,ORCSTN,,,,,,,
1695,1,4,0,0,0,0,3,48,1695,Evans,ORCSTN,,,,,,,
2451,1,4,0,0,0,0,3,48,2451,Evans,ORCSTN,,,,,,,
2529,1,4,0,0,0,0,3,48,2529,Evans,ORCSTN,,,,,,,
2544,1,4,0,0,0,0,3,48,2544,Evans,ORCSTN,,,,,,,
2569,2,3,0,0,0,0,3,48,2569,Evans,ORCSTN,,,,,,,
4299,1,4,0,0,0,0,2.6,48,4299,Evans,ORCSTN,,,,,,,
4357,2,4,0,0,0,0,3,48,4357,Evans,ORCSTN,,,,,,,
4388,2,4,0,0,0,0,3,48,4388,Evans,ORCSTN,,,,,,,
4431,1,4,0,0,0,0,3,48,4431,Evans,ORCSTN,,,,,,,
6445,3,2,0,0,0,0,1,48,6445,Evans,ORCSTN,,,,,,,
6490,1,4,0,0,0,0,3,48,6490,Evans,ORCSTN,,,,,,,
7212,2,4,0,0,0,0,3,48,7212,Evans,ORCSTN,,,,,,,
7239,1,4,0,0,0,0,2.7,48,7239,Evans,ORCSTN,,,,,,,
7289,1,3,0,0,0,1,2.2,48,7289,Evans,ORCSTN,,,,,,,
7310,1,4,0,0,0,0,3,48,7310,Evans,ORCSTN,,,,,,,
8889,1,4,0,0,0,0,3,48,8889,Evans,ORCSTN,,,,,,,
8934,1,4,0,0,0,0,3,48,8934,Evans,ORCSTN,,,,,,,
8988,2,4,0,0,1,0,2.5,48,8988,Evans,ORCSTN,,,,,,,
9015,1,4,0,0,1,0,2.7,48,9015,Evans,ORCSTN,,,,,,,
22,2,3,2,1,2,0,2.6,1,22,Floras,ORCASL,,,,,,,
71,2,3,3,1,2,1,2.5,1,71,Floras,ORCASL,,,,,,,
171,2,3,2,1,1,0,2,1,171,Floras,ORCASL,,,,,,,
201,2,4,2,0,2,0,2,1,201,Floras,ORCASL,,,,,,,
779,1,3,2,0,2,0,2,1,779,Floras,ORCASL,,,,,,,
817,2,4,2,1,2,1,1.9,1,817,Floras,ORCASL,,,,,,,
1095,2,3,2,0,1,1,2.5,1,1095,Floras,ORCASL,,,,,,,
1152,2,4,1,2,2,2,2.4,1,1152,Floras,ORCASL,,,,,,,
1203,2,4,1,0,1,1,2.2,1,1203,Floras,ORCASL,,,,,,,
1223,1,4,2,0,2,0,2.1,1,1223,Floras,ORCASL,,,,,,,
5028,2,3,2,1,2,1,1.8,1,5028,Floras,ORCASL,,,,,,,
5043,2,3,2,1,2,2,1.5,1,5043,Floras,ORCASL,,,,,,,
5159,2,3,0,0,0,0,2.4,1,5159,Floras,ORCASL,,,,,,,
5198,2,3,2,0,3,0,2.2,1,5198,Floras,ORCASL,,,,,,,
5728,2,3,2,0,3,0,1.9,1,5728,Floras,ORCASL,,,,,,,
5757,1,4,2,0,2,0,2.6,1,5757,Floras,ORCASL,,,,,,,
6007,1,4,1,1,1,0,2.8,1,6007,Floras,ORCASL,,,,,,,
6019,2,3,2,0,2,1,2.7,1,6019,Floras,ORCASL,,,,,,,
6058,2,3,2,0,1,0,1.5,1,6058,Floras,ORCASL,,,,,,,
6088,2,4,1,1,2,0,1.6,1,6088,Floras,ORCASL,,,,,,,
3629,2,3,1,0,2,0,2,2,3629,Floras,WACST,,,,,,,
3643,2,3,1,0,2,0,2.4,2,3643,Floras,WACST,,,,,,,
3712,2,3,2,1,2,1,2.6,2,3712,Floras,WACST,,,,,,,
3728,2,3,2,1,2,0,2.2,2,3728,Floras,WACST,,,,,,,
4139,2,3,2,1,2,1,1.5,2,4139,Floras,WACST,,,,,,,
4196,2,4,2,1,2,0,2,2,4196,Floras,WACST,,,,,,,
4209,,,,,,,,2,4209,Floras,WACST,,,,,,,
4253,2,2,2,1,2,0,2.1,2,4253,Floras,WACST,,,,,,,
4620,1,3,1,1,1,0,2,2,4620,Floras,WACST,,,,,,,
4659,1,3,0,0,0,0,2.1,2,4659,Floras,WACST,,,,,,,
8274,2,3,1,1,2,0,2.6,2,8274,Floras,WACST,,,,,,,
8321,2,2,2,0,2,0,1.3,2,8321,Floras,WACST,,,,,,,
8347,2,3,2,0,2,1,2.2,2,8347,Floras,WACST,,,,,,,
8403,2,3,1,0,1,,2.2,2,8403,Floras,WACST,,,,,,,
8734,2,3,1,1,2,0,1.7,2,8734,Floras,WACST,,,,,,,
8785,1,3,1,0,2,0,2,2,8785,Floras,WACST,,,,,,,
8843,2,3,2,1,2,0,1.9,2,8843,Floras,WACST,,,,,,,
8882,2,3,2,0,2,0,2.3,2,8882,Floras,WACST,,,,,,,
9178,1,3,2,0,1,0,1.9,2,9178,Floras,WACST,,,,,,,
9199,2,3,2,0,1,0,2.1,2,9199,Floras,WACST,,,,,,,
274,2,3,2,0,3,0,2.7,3,274,Floras,WACASL,,,,,,,
306,2,2,2,1,2,0,1.3,3,306,Floras,WACASL,,,,,,,
411,2,3,2,1,2,0,2.8,3,411,Floras,WACASL,,,,,,,
458,2,3,2,0,2,0,2.6,3,458,Floras,WACASL,,,,,,,
2122,2,2,2,0,3,1,1.7,3,2122,Floras,WACASL,,,,,,,
2154,2,2,2,2,2,1,1.4,3,2154,Floras,WACASL,,,,,,,
4563,2,2,2,1,2,2,1.4,3,4563,Floras,WACASL,,,,,,,
4598,2,3,2,0,2,0,2.1,3,4598,Floras,WACASL,,,,,,,
4695,2,3,1,1,2,1,2.4,3,4695,Floras,WACASL,,,,,,,
4740,1,3,1,1,1,1,2.2,3,4740,Floras,WACASL,,,,,,,
5266,1,4,0,0,0,0,1.8,3,5266,Floras,WACASL,,,,,,,
5306,2,2,2,1,2,1,1.8,3,5306,Floras,WACASL,,,,,,,
5399,2,3,2,1,2,0,2.5,3,5399,Floras,WACASL,,,,,,,
5437,,,,,,,,3,5437,Floras,WACASL,,,,,,,
6903,2,3,2,1,1,0,2.3,3,6903,Floras,WACASL,,,,,,,
6932,1,3,3,0,2,0,1.8,3,6932,Floras,WACASL,,,,,,,
9106,2,2,2,1,3,1,1.1,3,9106,Floras,WACASL,,,,,,,
9136,1,3,1,0,2,0,1.5,3,9136,Floras,WACASL,,,,,,,
9232,2,3,2,0,2,0,2.4,3,9232,Floras,WACASL,,,,,,,
9274,2,2,2,1,2,1,1.8,3,9274,Floras,WACASL,,,,,,,
3803,1,3,3,0,2,0,1.8,4,3803,Floras,CACST,,,,,,,
3861,2,2,2,0,2,0,1.5,4,3861,Floras,CACST,,,,,,,
3878,1,3,1,0,2,0,1.8,4,3878,Floras,CACST,,,,,,,
3920,1,3,2,0,2,0,2.3,4,3920,Floras,CACST,,,,,,,
3963,2,3,1,0,2,0,2.1,4,3963,Floras,CACST,,,,,,,
3993,1,3,1,0,2,0,2.3,4,3993,Floras,CACST,,,,,,,
4044,2,4,3,0,3,0,2,4,4044,Floras,CACST,,,,,,,
4061,2,3,2,0,2,0,1.9,4,4061,Floras,CACST,,,,,,,
8448,1,4,0,0,0,0,2.1,4,8448,Floras,CACST,,,,,,,
8498,2,3,2,0,3,1,2,4,8498,Floras,CACST,,,,,,,
8522,2,3,3,0,2,0,2.3,4,8522,Floras,CACST,,,,,,,
8566,2,3,1,1,2,0,1.8,4,8566,Floras,CACST,,,,,,,
8595,2,3,1,2,2,2,1,4,8595,Floras,CACST,,,,,,,
8636,2,3,2,0,2,0,1.8,4,8636,Floras,CACST,,,,,,,
8659,1,3,2,0,2,0,1.8,4,8659,Floras,CACST,,,,,,,
8696,2,3,1,0,3,0,1.8,4,8696,Floras,CACST,,,,,,,
31884,1,3,2,0,2,0,2.2,4,31884,Floras,CACST,,,,,,,
31885,1,3,2,0,1,0,2.3,4,31885,Floras,CACST,,,,,,,
31890,2,3,1,1,3,1,2.5,4,31890,Floras,CACST,,,,,,,
32954,1,3,0,0,0,0,2,4,32954,Floras,CACST,,,,,,,
1663,2,3,1,0,2,0,2.2,5,1663,Floras,ORCSTN,,,,,,,
1690,1,4,2,0,2,0,2.4,5,1690,Floras,ORCSTN,,,,,,,
2449,2,4,2,0,2,0,2.4,5,2449,Floras,ORCSTN,,,,,,,
2528,1,4,2,0,2,0,1.7,5,2528,Floras,ORCSTN,,,,,,,
2547,2,3,2,1,3,0,1.7,5,2547,Floras,ORCSTN,,,,,,,
2582,,,,,,,,5,2582,Floras,ORCSTN,,,,,,,
